source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,source_FIPS_1,source_facility_1,destination_FIPS_1,destination_facility_1,flow_kg_1,source_1,destination_1,emission_1,emission_total
46077,0,46005,0,711410.1670724085,46077,46005,9448284.25793162,46005,402400,46017,0,65464.93181695421,402400,46017,12578.221071299267,9460862.479002919
46077,0,46005,0,316334.0090870456,46077,46005,4201252.352921919,46005,402400,46069,0,29109.486052874254,402400,46069,5581.786392269303,4206834.139314189
46077,0,46079,0,11781.717395553174,46077,46079,156491.5842861758,46079,401047,46079,0,3309.6592867380937,401047,46079,621.0514025708113,157112.63568874664
46077,0,46079,0,13343.40408501422,46077,46079,177234.8100814774,46079,401047,46077,0,3748.3602571671454,401047,46077,711.2532254808739,177946.06330695827
46077,0,46079,0,22899.622021384574,46077,46079,304166.02345542976,46079,401047,46101,0,6432.843713809784,401047,46101,1213.8514785847408,305379.8749340145
46077,0,46079,0,3990.550754396776,46077,46079,53004.80301502128,46079,401047,46087,0,1121.0049367228846,401047,46087,212.8173369108373,53217.62035193212
46077,0,46079,0,45131.594205014306,46077,46079,599463.9356371926,46079,401047,27117,0,12678.134678590932,401047,27117,2409.453353352499,601873.3889905451
46077,0,46079,0,1638.6451260954896,46077,46079,21765.43225882252,46079,401047,46011,0,460.3197375364829,401047,46011,87.47659341665829,21852.908852239176
46077,0,46079,0,8804.152601887887,46077,46079,116941.84665189068,46079,401047,46097,0,2473.217141644864,401047,46097,466.6024336809689,117408.44908557164
46073,0,46003,0,17028.979433271707,46073,46003,562742.3299451454,46003,420203,46085,0,6254.503853023056,420203,46085,1196.9002474591418,563939.2301926046
46073,0,46003,0,33348.8630216953,46073,46003,1102051.7671883008,46003,420203,46007,0,12248.56680815532,420203,46007,2471.1422047647975,1104522.9093930656
46073,0,46003,0,157400.8421196022,46073,46003,5201492.959504688,46003,420203,31013,0,57811.108256003376,420203,31013,12097.544304473893,5213590.503809162
46073,0,46003,0,83075.21837674374,46073,46003,2745316.719256185,46003,420203,31075,0,30512.355450549043,420203,31075,6337.158031527214,2751653.8772877124
46073,0,46003,0,56793.19268518794,46073,46003,1876796.7688211554,46003,420203,31031,0,20859.338274903486,420203,31031,4214.283408896975,1881011.0522300524
46073,0,46003,0,13637.149903504644,46073,46003,450655.3983802073,46003,420203,56031,0,5008.732728226431,420203,56031,1098.0687735017616,451753.4671537091
46073,0,46003,0,7660.53876191346,46073,46003,253151.36755004246,46003,420203,56041,0,2813.6077907879007,420203,56041,681.649771422711,253833.01732146516
46073,0,46003,0,2358.4032140179315,46073,46003,77936.16316274955,46003,420203,6091,0,866.2082215119062,420203,6091,250.00111722335316,78186.1642799729
46073,0,46003,0,6414.548198941832,46073,46003,211976.16763604482,46003,420203,56029,0,2355.9730389536176,420203,56029,542.4938392317777,212518.6614752766
46073,0,46003,0,9201.314419183787,46073,46003,304068.08200686896,46003,420203,56045,0,3379.5129480994874,420203,56045,712.0396472246405,304780.1216540936
46073,0,46003,0,9835.710737600148,46073,46003,325032.4424216056,46003,420203,56015,0,3612.5177640032693,420203,56015,778.4707660358602,325810.9131876414
46073,0,46003,0,19702.539180264568,46073,46003,651093.205413979,46003,420203,31161,0,7236.464621980395,420203,31161,1492.630663343489,652585.8360773225
46073,0,46003,0,24348.809444160528,46073,46003,804634.5825766687,46003,420203,46075,0,8942.974127238547,420203,46075,1739.6751293504235,806374.2577060191
46073,0,46003,0,4443.9212193776275,46073,46003,146854.51884445507,46003,420203,6099,0,1632.1895565169666,420203,6099,485.915395570307,147340.43424002538
46073,0,46003,0,25597.67681355135,46073,46003,845904.8498875989,46003,420203,46047,0,9401.66548947651,420203,46047,1956.1419044998866,847860.9917920987
46073,0,46003,0,7570.539658627077,46073,46003,250177.24304218157,46003,420203,6047,0,2780.5523901117167,420203,6047,834.1826728419899,251011.42571502356
46073,0,46003,0,8479.573824417663,46073,46003,280217.3289123454,46003,420203,6007,0,3114.4278119915625,420203,6007,916.0939231264088,281133.4228354718
46073,0,46003,0,917.7891668781468,46073,46003,30329.40501168914,46003,420203,56037,0,337.0910102390867,420203,56037,79.7776095549504,30409.18262124409
46073,0,46003,0,33780.39653525006,46073,46003,1116312.291479777,46003,420203,46121,0,12407.062978393411,420203,46121,2456.5699086629193,1118768.86138844
46073,0,46003,0,7232.577673768006,46073,46003,239008.89818994165,46003,420203,56027,0,2656.423721992803,420203,56027,564.8795204567418,239573.7777103984
46073,0,46003,0,12804.484054526189,46073,46003,423138.9919064071,46003,420203,6041,0,4702.906311492316,420203,6041,1405.3688252505524,424544.36073165765
46073,0,46003,0,94242.98108149842,46073,46003,3114368.3602763843,46003,420203,31045,0,34614.11710574623,420203,31045,7219.712095748708,3121588.072372133
46073,0,46003,0,538.7023370806515,46073,46003,17802.042072078413,46003,420203,6043,0,197.85776687946398,420203,6043,59.28898563828816,17861.331057716703
46073,0,46003,0,26575.98196264547,46073,46003,878234.0755558682,46003,420203,31009,0,9760.983166053556,420203,31009,1962.938966102313,880197.0145219705
46073,0,46003,0,128782.68067265488,46073,46003,4255772.699843341,46003,420203,31103,0,47300.061382187356,420203,31103,9251.153084796933,4265023.852928137
46073,0,46003,0,302271.86691747664,46073,46003,9988923.607110664,46003,420203,46123,0,111020.19141569923,420203,46123,21499.923582698986,10010423.530693363
46073,0,46003,0,21218.886499454547,46073,46003,701202.6571724218,46003,420203,49003,0,7793.397595418885,420203,49003,1963.1719578905575,703165.8291303123
46073,0,46003,0,4968.03266418823,46073,46003,164174.38799805648,46003,420203,56019,0,1824.6882945550567,420203,56019,399.99097571924824,164574.37897377572
46073,0,46003,0,8230.17459428773,46073,46003,271975.64276786457,46003,420203,6077,0,3022.82699399181,420203,6077,894.0542187259782,272869.69698659057
46073,0,46003,0,634646.4603016921,46073,46003,20972626.64278156,46003,420203,31017,0,233096.68948855813,420203,31017,46048.60951117309,21018675.252292734
46073,0,46003,0,3501.565191024235,46073,46003,115713.27346850968,46003,420203,32033,0,1286.0754847165158,420203,32033,341.6656268977077,116054.93909540739
46073,0,46003,0,1110.2974525138795,46073,46003,36691.0640657094,46003,420203,32023,0,407.79658710384336,420203,32023,112.39251478662266,36803.45658049602
46073,0,46003,0,5127.648171471386,46073,46003,169449.06713052414,46003,420203,56043,0,1883.3128180748977,420203,56043,420.9009376185751,169869.9680681427
46073,0,46003,0,698.8242771565152,46073,46003,23093.45686218463,46003,420203,32005,0,256.6682960178861,420203,32005,73.47290596531637,23166.929768149945
46073,0,46003,0,3264.580564818758,46073,46003,107881.84227589902,46003,420203,32013,0,1199.0343755580084,420203,32013,329.6949546880527,108211.53723058707
46073,0,46003,0,27137.360246424723,46073,46003,896785.4705253933,46003,420203,46103,0,9967.169488179274,420203,46103,2031.4891288375536,898816.9596542309
46073,0,46003,0,6021.450839713098,46073,46003,198985.81053951496,46003,420203,32001,0,2211.5939258339217,420203,32001,623.4097088394496,199609.22024835442
46073,0,46003,0,145659.12636508505,46073,46003,4813474.375822535,46003,420203,46015,0,53498.54174457506,420203,46015,10098.935667688873,4823573.311490224
46073,0,46003,0,319472.2936013159,46073,46003,10557331.609835856,46003,420203,31165,0,117337.6654245949,420203,31165,24921.31601706137,10582252.925852917
46073,0,46003,0,10873.806433665002,46073,46003,359337.51589936053,46003,420203,49013,0,3993.79566478918,420203,49013,992.3838502372416,360329.89974959777
46073,0,46003,0,21028.181215220342,46073,46003,694900.580386004,46003,420203,6103,0,7723.3542355270865,420203,6103,2296.3260474432855,697196.9064334473
46073,0,46003,0,26694.930519228084,46073,46003,882164.8682458946,46003,420203,6097,0,9804.671292424999,420203,6097,2935.4297350207926,885100.2979809153
46073,0,46003,0,6105.2931535807165,46073,46003,201756.47681688867,46003,420203,31091,0,2242.388024633925,420203,31091,459.29779537727495,202215.77461226593
46073,0,46003,0,10866.90508182603,46073,46003,359109.4527421495,46003,420203,46081,0,3991.26089564244,420203,46081,824.9849181980181,359934.4376603475
46073,0,46003,0,911.6544310791495,46073,46003,30126.67556858579,46003,420203,49011,0,334.8378083462511,420203,49011,83.36619578603909,30210.04176437183
46073,0,46003,0,5003.159517762373,46073,46003,165335.19552039882,46003,420203,49023,0,1837.589892204226,420203,49023,469.43890583823094,165804.63442623705
46073,0,46003,0,14211.474571223654,46073,46003,469634.62158754154,46003,420203,56009,0,5219.674074489166,420203,56009,1137.9623264167772,470772.58391395834
55097,0,55139,0,98197.16384260489,55097,55139,1407018.7406611664,55139,401067,55139,0,33693.33563220875,401067,55139,6322.719461341898,1413341.4601225082
55097,0,55139,0,98197.16384260489,55097,55139,1407018.7406611664,55139,501396,55139,0,33693.33563220875,501396,55139,6322.719461341898,1413341.4601225082
55097,0,55139,0,357.0008103094653,55097,55139,5115.288577394773,55139,401067,55041,0,122.49384454735613,401067,55041,23.982724146297542,5139.27130154107
55097,0,55139,0,357.0008103094653,55097,55139,5115.288577394773,55139,501396,55041,0,122.49384454735613,501396,55041,23.982724146297542,5139.27130154107
55097,0,55139,0,45529.84240202259,55097,55139,652374.6614685918,55139,401067,55135,0,15622.164646137528,401067,55135,2967.059273100795,655341.7207416926
55097,0,55139,0,45529.84240202259,55097,55139,652374.6614685918,55139,501396,55135,0,15622.164646137528,501396,55135,2967.059273100795,655341.7207416926
55097,0,55139,0,41199.620246463266,55097,55139,590329.0433908248,55139,401067,55087,0,14136.382137356097,401067,55087,2662.317542399433,592991.3609332242
55097,0,55139,0,41199.620246463266,55097,55139,590329.0433908248,55139,501396,55087,0,14136.382137356097,501396,55087,2662.317542399433,592991.3609332242
55097,0,55139,0,36448.87782907799,55097,55139,522257.99783568986,55139,401067,55015,0,12506.311038483038,401067,55015,2365.3853653966207,524623.3832010864
55097,0,55139,0,36448.87782907799,55097,55139,522257.99783568986,55139,501396,55015,0,12506.311038483038,501396,55015,2365.3853653966207,524623.3832010864
55097,0,55139,0,103220.67615955295,55097,55139,1478998.1716070268,55139,401067,55039,0,35416.99933006016,401067,55039,6681.607396238246,1485679.779003265
55097,0,55139,0,103220.67615955295,55097,55139,1478998.1716070268,55139,501396,55039,0,35416.99933006016,501396,55039,6681.607396238246,1485679.779003265
55097,0,55139,0,30061.516014315974,55097,55139,430736.63993620215,55139,401067,55131,0,10314.684345739834,401067,55131,1971.1619445523781,432707.80188075453
55097,0,55139,0,30061.516014315974,55097,55139,430736.63993620215,55139,501396,55131,0,10314.684345739834,501396,55131,1971.1619445523781,432707.80188075453
55097,0,55139,0,82815.09658079792,55097,55139,1186616.6836102805,55139,401067,55027,0,28415.4524970096,401067,55027,5406.0608081600185,1192022.7444184406
55097,0,55139,0,82815.09658079792,55097,55139,1186616.6836102805,55139,501396,55027,0,28415.4524970096,501396,55027,5406.0608081600185,1192022.7444184406
55097,0,55139,0,47371.03922407143,55097,55139,678756.2628559886,55139,401067,55117,0,16253.914689241443,401067,55117,3100.9995056178677,681857.2623616065
55097,0,55139,0,47371.03922407143,55097,55139,678756.2628559886,55139,501396,55117,0,16253.914689241443,501396,55117,3100.9995056178677,681857.2623616065
55097,0,55139,0,24049.212811452766,55097,55139,344589.3119489615,55139,401067,55071,0,8251.747476591865,401067,55071,1573.861555930105,346163.17350489163
55097,0,55139,0,24049.212811452766,55097,55139,344589.3119489615,55139,501396,55071,0,8251.747476591865,501396,55071,1573.861555930105,346163.17350489163
55097,0,55139,0,943.3292359879866,55097,55139,13516.499476258889,55139,401067,26109,0,323.67440480015347,401067,26109,63.22251165625316,13579.721987915142
55097,0,55139,0,943.3292359879866,55097,55139,13516.499476258889,55139,501396,26109,0,323.67440480015347,501396,26109,63.22251165625316,13579.721987915142
55097,0,55139,0,14956.88282602639,55097,55139,214309.7989247795,55139,401067,55089,0,5131.994177313276,401067,55089,985.0734420858518,215294.87236686534
55097,0,55139,0,14956.88282602639,55097,55139,214309.7989247795,55139,501396,55089,0,5131.994177313276,501396,55089,985.0734420858518,215294.87236686534
55097,0,55139,0,7671.653425203507,55097,55139,109923.33911415363,55139,401067,26105,0,2632.2918462663088,401067,26105,515.8138495749095,110439.15296372854
55097,0,55139,0,7671.653425203507,55097,55139,109923.33911415363,55139,501396,26105,0,2632.2918462663088,501396,26105,515.8138495749095,110439.15296372854
55097,0,55139,0,761.7668210638387,55097,55139,10914.981159421948,55139,401067,26043,0,261.37684808009385,401067,26043,51.42867015913138,10966.40982958108
55097,0,55139,0,761.7668210638387,55097,55139,10914.981159421948,55139,501396,26043,0,261.37684808009385,501396,26043,51.42867015913138,10966.40982958108
55097,0,55139,0,1511.5998600771354,55097,55139,21658.96904027027,55139,401067,26041,0,518.6589860050651,401067,26041,102.83353066583288,21761.802570936103
55097,0,55139,0,1511.5998600771354,55097,55139,21658.96904027027,55139,501396,26041,0,518.6589860050651,501396,26041,102.83353066583288,21761.802570936103
55097,0,55139,0,710.7100636198817,55097,55139,10183.414057584016,55139,401067,26003,0,243.85829257874707,401067,26003,49.12080945418123,10232.534867038197
55097,0,55139,0,710.7100636198817,55097,55139,10183.414057584016,55139,501396,26003,0,243.85829257874707,501396,26003,49.12080945418123,10232.534867038197
55097,0,55139,0,167.43901917309068,55097,55139,2399.1511432252523,55139,401067,55037,0,57.45154798940398,401067,55037,11.387313794835174,2410.5384570200877
55097,0,55139,0,167.43901917309068,55097,55139,2399.1511432252523,55139,501396,55037,0,57.45154798940398,501396,55037,11.387313794835174,2410.5384570200877
55097,0,55139,0,14581.824214127553,55097,55139,208935.769012532,55139,401067,26101,0,5003.304353718035,401067,26101,990.6089220921176,209926.37793462412
55097,0,55139,0,14581.824214127553,55097,55139,208935.769012532,55139,501396,26101,0,5003.304353718035,501396,26101,990.6089220921176,209926.37793462412
55097,0,55139,0,72545.42787122072,55097,55139,1039467.6645416926,55139,401067,55061,0,24891.731636619028,401067,55061,4780.597898230285,1044248.2624399229
55097,0,55139,0,72545.42787122072,55097,55139,1039467.6645416926,55139,501396,55061,0,24891.731636619028,501396,55061,4780.597898230285,1044248.2624399229
55097,0,55139,0,1159.2720731418633,55097,55139,16610.637910583217,55139,401067,26047,0,397.76854565801995,401067,26047,83.30152335011132,16693.939433933327
55097,0,55139,0,1159.2720731418633,55097,55139,16610.637910583217,55139,501396,26047,0,397.76854565801995,501396,26047,83.30152335011132,16693.939433933327
55097,0,55139,0,40642.71503485591,55097,55139,582349.4232180938,55139,401067,55009,0,13945.297247775286,401067,55009,2648.201042130079,584997.6242602239
55097,0,55139,0,40642.71503485591,55097,55139,582349.4232180938,55139,501396,55009,0,13945.297247775286,501396,55009,2648.201042130079,584997.6242602239
55097,0,55139,0,931.9638235062038,55097,55139,13353.650084978663,55139,401067,26033,0,319.77471317605523,401067,26033,66.61121460560116,13420.261299584265
55097,0,55139,0,931.9638235062038,55097,55139,13353.650084978663,55139,501396,26033,0,319.77471317605523,501396,26033,66.61121460560116,13420.261299584265
55097,0,55139,0,39222.038474633046,55097,55139,561993.2493080655,55139,401067,55115,0,13457.83579476301,401067,55115,2576.010886671766,564569.2601947372
55097,0,55139,0,39222.038474633046,55097,55139,561993.2493080655,55139,501396,55115,0,13457.83579476301,501396,55115,2576.010886671766,564569.2601947372
55097,0,55139,0,8194.462399365522,55097,55139,117414.41111304407,55139,401067,55029,0,2811.6776609748267,401067,55029,546.0238035556774,117960.43491659976
55097,0,55139,0,8194.462399365522,55097,55139,117414.41111304407,55139,501396,55029,0,2811.6776609748267,501396,55029,546.0238035556774,117960.43491659976
55097,0,55139,0,42495.27726938653,55097,55139,608893.8739967709,55139,401067,55075,0,14580.9469825033,401067,55075,2828.543586645878,611722.4175834168
55097,0,55139,0,42495.27726938653,55097,55139,608893.8739967709,55139,501396,55075,0,14580.9469825033,501396,55075,2828.543586645878,611722.4175834168
55097,0,55139,0,500.0781491984507,55097,55139,7165.373216330013,55139,401067,26141,0,171.5864314603223,401067,26141,36.317925400332264,7201.691141730345
55097,0,55139,0,500.0781491984507,55097,55139,7165.373216330013,55139,501396,26141,0,171.5864314603223,501396,26141,36.317925400332264,7201.691141730345
55097,0,55139,0,13672.591215584916,55097,55139,195907.8177101138,55139,401067,55083,0,4691.329023790176,401067,55083,901.6622636267371,196809.47997374053
55097,0,55139,0,13672.591215584916,55097,55139,195907.8177101138,55139,501396,55083,0,4691.329023790176,501396,55083,901.6622636267371,196809.47997374053
55097,0,55139,0,765.8513616593555,55097,55139,10973.506527568983,55139,401067,26031,0,262.7783325202017,401067,26031,55.02626056073875,11028.532788129722
55097,0,55139,0,765.8513616593555,55097,55139,10973.506527568983,55139,501396,26031,0,262.7783325202017,501396,26031,55.02626056073875,11028.532788129722
42123,0,42033,0,129.3824869199871,42123,42033,9763.420071386978,42033,401153,42093,0,48.140575343131886,401153,42093,9.358594184417662,9772.778665571395
42123,0,42033,0,272.76436670192027,42123,42033,20583.257873715258,42033,401153,42119,0,101.49003824803553,401153,42119,19.729117216032254,20602.98699093129
42123,0,42033,0,344.4808714244656,42123,42033,25995.105940067824,42033,401153,42109,0,128.17428185108864,401153,42109,24.850539738822892,26019.956479806646
42123,0,42033,0,410.2503022754591,42123,42033,30958.177809689543,42033,401153,42087,0,152.64574098384736,401153,42087,29.360849289539555,30987.538658979083
42123,0,42033,0,943.9530608204058,42123,42033,71232.28560416082,42033,401153,42061,0,351.2256142742664,401153,42061,67.29341506552882,71299.57901922635
42123,0,42033,0,2794.122623776221,42123,42033,210849.1926249946,42033,401153,42099,0,1039.6358416810524,401153,42099,202.39478571086673,211051.58741070548
42123,0,42033,0,473.3242646489528,42123,42033,35717.845094490694,42033,401153,42067,0,176.11427146362416,401153,42067,34.00708429030145,35751.852178780995
31023,0,31141,0,1240526.614827964,31023,31141,16483450.192488877,31141,406007,31159,0,267257.34758459806,406007,31159,51080.773370949646,16534530.965859827
31023,0,31141,0,1240526.614827964,31023,31141,16483450.192488877,31141,408007,31159,0,267257.34758459806,408007,31159,51080.773370949646,16534530.965859827
31023,0,31141,0,1497199.0352982422,31023,31141,19893975.2131021,31141,406007,31143,0,322554.5008040946,406007,31143,61102.39514372287,19955077.60824582
31023,0,31141,0,1497199.0352982422,31023,31141,19893975.2131021,31141,408007,31143,0,322554.5008040946,408007,31143,61102.39514372287,19955077.60824582
31023,0,31141,0,1387897.0361327347,31023,31141,18441629.058131486,31141,406007,31023,0,299006.6284460972,406007,31023,56589.10286194232,18498218.160993427
31023,0,31141,0,1387897.0361327347,31023,31141,18441629.058131486,31141,408007,31023,0,299006.6284460972,408007,31023,56589.10286194232,18498218.160993427
31023,0,31141,0,181253.0785108212,31023,31141,2408393.3840328986,31141,406007,8103,0,39048.913925206514,406007,8103,9224.085167682908,2417617.4692005813
31023,0,31141,0,181253.0785108212,31023,31141,2408393.3840328986,31141,408007,8103,0,39048.913925206514,408007,8103,9224.085167682908,2417617.4692005813
31023,0,31141,0,1806104.8721921616,31023,31141,23998549.766962957,31141,406007,31185,0,389104.74941211694,406007,31185,74282.60950124482,24072832.376464203
31023,0,31141,0,1806104.8721921616,31023,31141,23998549.766962957,31141,408007,31185,0,389104.74941211694,408007,31185,74282.60950124482,24072832.376464203
31023,0,31141,0,416301.00990576093,31023,31141,5531583.828869371,31141,406007,31125,0,89687.31696226654,406007,31125,16954.55300029411,5548538.381869664
31023,0,31141,0,416301.00990576093,31023,31141,5531583.828869371,31141,408007,31125,0,89687.31696226654,408007,31125,16954.55300029411,5548538.381869664
31023,0,31141,0,73631.6654483779,31023,31141,978377.952960451,31141,406007,8005,0,15863.104725648307,406007,8005,3489.2633950458344,981867.2163554969
31023,0,31141,0,73631.6654483779,31023,31141,978377.952960451,31141,408007,8005,0,15863.104725648307,408007,8005,3489.2633950458344,981867.2163554969
39109,0,39037,0,160.88125654294544,39109,39037,1812.073197964819,39037,101637,37157,0,40.17439777191177,101637,37157,8.821861376403227,1820.8950593412221
39109,0,39037,0,160.88125654294544,39109,39037,1812.073197964819,39037,404193,37157,0,40.17439777191177,404193,37157,8.821861376403227,1820.8950593412221
39109,0,39037,0,761.9926985740125,39109,39037,8582.643968610897,39037,101637,37171,0,190.28069788622744,101637,37171,40.97449328823495,8623.618461899132
39109,0,39037,0,761.9926985740125,39109,39037,8582.643968610897,39037,404193,37171,0,190.28069788622744,404193,37171,40.97449328823495,8623.618461899132
39109,0,39037,0,493.57115398006675,39109,39037,5559.299315747817,39037,101637,39079,0,123.25192067009752,101637,39079,24.31277962153137,5583.612095369348
39109,0,39037,0,493.57115398006675,39109,39037,5559.299315747817,39037,404193,39079,0,123.25192067009752,404193,39079,24.31277962153137,5583.612095369348
39109,0,39037,0,1455.1036379129323,39109,39037,16389.44373746408,39037,101637,39109,0,363.3606151830705,101637,39109,68.46887572163966,16457.91261318572
39109,0,39037,0,1455.1036379129323,39109,39037,16389.44373746408,39037,404193,39109,0,363.3606151830705,404193,39109,68.46887572163966,16457.91261318572
39109,0,39037,0,847.746503871888,39109,39037,9548.525113144931,39037,101637,51023,0,211.69467461988313,101637,51023,45.5155951506788,9594.04070829561
39109,0,39037,0,847.746503871888,39109,39037,9548.525113144931,39037,404193,51023,0,211.69467461988313,404193,51023,45.5155951506788,9594.04070829561
39109,0,39037,0,11175.19593917132,39109,39037,125870.92790372415,39037,101637,39071,0,2790.6095246059813,101637,39071,540.6496140454667,126411.57751776962
39109,0,39037,0,11175.19593917132,39109,39037,125870.92790372415,39037,404193,39071,0,2790.6095246059813,404193,39071,540.6496140454667,126411.57751776962
39109,0,39037,0,224.57547704027613,39109,39037,2529.487969011592,39037,101637,37197,0,56.07977422792272,101637,37197,12.154908487682466,2541.6428774992746
39109,0,39037,0,224.57547704027613,39109,39037,2529.487969011592,39037,404193,37197,0,56.07977422792272,404193,37197,12.154908487682466,2541.6428774992746
39109,0,39037,0,349.22487309910383,39109,39037,3933.46649699138,39037,101637,37163,0,87.20654764393693,101637,37163,19.979060005824774,3953.445556997205
39109,0,39037,0,349.22487309910383,39109,39037,3933.46649699138,39037,404193,37163,0,87.20654764393693,404193,37163,19.979060005824774,3953.445556997205
39109,0,39037,0,179.14677690135088,39109,39037,2017.8054292985044,39037,101637,37125,0,44.73556478513468,101637,37125,10.037249688599768,2027.8426789871041
39109,0,39037,0,179.14677690135088,39109,39037,2017.8054292985044,39037,404193,37125,0,44.73556478513468,404193,37125,10.037249688599768,2027.8426789871041
39109,0,39037,0,1870.3985171349202,39109,39037,21067.084477355475,39037,101637,51077,0,467.06580762758955,101637,51077,99.79356910437988,21166.878046459853
39109,0,39037,0,1870.3985171349202,39109,39037,21067.084477355475,39037,404193,51077,0,467.06580762758955,404193,51077,99.79356910437988,21166.878046459853
39109,0,39037,0,325.9432148924968,39109,39037,3671.2353971919542,39037,101637,37155,0,81.39277780100778,101637,37155,18.58109685075094,3689.816494042705
39109,0,39037,0,325.9432148924968,39109,39037,3671.2353971919542,39037,404193,37155,0,81.39277780100778,404193,37155,18.58109685075094,3689.816494042705
39109,0,39037,0,148.98154129954858,39109,39037,1678.0417046801006,39037,101637,37069,0,37.202865202901215,101637,37069,8.397699263879895,1686.4394039439806
39109,0,39037,0,148.98154129954858,39109,39037,1678.0417046801006,39037,404193,37069,0,37.202865202901215,404193,37069,8.397699263879895,1686.4394039439806
39109,0,39037,0,656.5427614263151,39109,39037,7394.917014343794,39037,101637,51063,0,163.94830957060142,101637,51063,35.16561688335178,7430.082631227146
39109,0,39037,0,656.5427614263151,39109,39037,7394.917014343794,39037,404193,51063,0,163.94830957060142,404193,51063,35.16561688335178,7430.082631227146
39109,0,39037,0,259.0810343114025,39109,39037,2918.138560481565,39037,101637,37169,0,64.6963154766646,101637,37169,14.115202604938787,2932.253763086504
39109,0,39037,0,259.0810343114025,39109,39037,2918.138560481565,39037,404193,37169,0,64.6963154766646,404193,37169,14.115202604938787,2932.253763086504
39109,0,39037,0,156.76069844183817,39109,39037,1765.6616205311227,39037,101637,51053,0,39.145434275769716,101637,51053,8.825605051043174,1774.4872255821658
39109,0,39037,0,156.76069844183817,39109,39037,1765.6616205311227,39037,404193,51053,0,39.145434275769716,404193,51053,8.825605051043174,1774.4872255821658
39109,0,39037,0,423.7261793602459,39109,39037,4772.60601634954,39037,101637,51083,0,105.81061114131013,101637,51083,23.50523663021065,4796.111252979751
39109,0,39037,0,423.7261793602459,39109,39037,4772.60601634954,39037,404193,51083,0,105.81061114131013,404193,51083,23.50523663021065,4796.111252979751
39109,0,39037,0,2705.328683607724,39109,39037,30471.25379669322,39037,101637,51067,0,675.5600557483647,101637,51067,146.413899840804,30617.667696534027
39109,0,39037,0,2705.328683607724,39109,39037,30471.25379669322,39037,404193,51067,0,675.5600557483647,404193,51067,146.413899840804,30617.667696534027
39109,0,39037,0,833.4833637965277,39109,39037,9387.873372819426,39037,101637,51007,0,208.13296037686277,101637,51007,46.43255238323591,9434.305925202661
39109,0,39037,0,833.4833637965277,39109,39037,9387.873372819426,39037,404193,51007,0,208.13296037686277,404193,51007,46.43255238323591,9434.305925202661
39109,0,39037,0,512.1964805453523,39109,39037,5769.084195587358,39037,101637,51143,0,127.90293654444083,101637,51143,28.059292244080204,5797.1434878314385
39109,0,39037,0,512.1964805453523,39109,39037,5769.084195587358,39037,404193,51143,0,127.90293654444083,404193,51143,28.059292244080204,5797.1434878314385
19065,0,19065,0,397928.4697722602,19065,19065,3965363.0174030876,19065,403065,19065,0,80170.7894847084,403065,19065,15052.570641386175,3980415.588044474
19065,0,19065,0,397928.4697722602,19065,19065,3965363.0174030876,19065,501369,19065,0,80170.7894847084,501369,19065,15052.570641386175,3980415.588044474
19065,0,19065,0,397928.4697722602,19065,19065,3965363.0174030876,19065,505250,19065,0,80170.7894847084,505250,19065,15052.570641386175,3980415.588044474
19065,0,19065,0,114408.44468308346,19065,19065,1140081.8234607542,19065,403065,19019,0,23049.909797129545,403065,19019,4363.603732495552,1144445.4271932498
19065,0,19065,0,114408.44468308346,19065,19065,1140081.8234607542,19065,501369,19019,0,23049.909797129545,501369,19019,4363.603732495552,1144445.4271932498
19065,0,19065,0,114408.44468308346,19065,19065,1140081.8234607542,19065,505250,19019,0,23049.909797129545,505250,19019,4363.603732495552,1144445.4271932498
19065,0,19065,0,1409832.2732206387,19065,19065,14048999.20875217,19065,403065,19055,0,284039.4065039045,403065,19055,54023.3458573461,14103022.554609517
19065,0,19065,0,1409832.2732206387,19065,19065,14048999.20875217,19065,501369,19055,0,284039.4065039045,501369,19055,54023.3458573461,14103022.554609517
19065,0,19065,0,1409832.2732206387,19065,19065,14048999.20875217,19065,505250,19055,0,284039.4065039045,505250,19055,54023.3458573461,14103022.554609517
19065,0,19037,0,762.5075565797746,19065,19037,7682.09116553205,19037,401095,29173,0,249.2863854377262,401095,29173,51.257323772595534,7733.348489304645
19065,0,19037,0,21856.17207732706,19065,19037,220195.99016264494,19037,401095,19017,0,7145.432316895078,401095,19017,1345.2226536144483,221541.2128162594
19065,0,19037,0,29314.746914229763,19065,19037,295339.44463414873,19037,401095,19087,0,9583.862133837787,401095,19087,1897.5826404492498,297237.02727459796
19065,0,19037,0,8832.391367477543,19065,19037,88984.34528172716,19037,401095,29181,0,2887.571276861828,401095,29181,645.2251972254837,89629.57047895265
19065,0,19037,0,29939.208973581957,19065,19037,301630.7586387957,19037,401095,19103,0,9788.01734289193,401095,19103,1906.9725801720804,303537.73121896776
19065,0,19037,0,33955.74893933532,19065,19037,342096.4903166852,19037,401095,19113,0,11101.143647528192,401095,19113,2143.2189637060833,344239.7092803913
19065,0,19037,0,45660.66577983298,19065,19037,460020.88001978846,19037,401095,19139,0,14927.828886039086,401095,19139,2953.0520403686332,462973.93206015707
19065,0,19037,0,3027.3920637394735,19065,19037,30500.290294528648,19037,401095,29183,0,989.7444534944952,401095,29183,208.19767274045657,30708.487967269106
